date;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;pH;sulphates;density;wine type;alcohol;quality;store type;country
23-09-2022;9.7;0.42;0.46;2.1;0.074;5;16;3.27;0.74;0.99649;white;12.3;medium;store;EE.UU.
23-09-2022;7.6;0.36;0.31;1.7;0.079;26;65;3.46;0.62;;red;9.5;medium;store;EE.UU.
24-09-2022;7.6;0.36;0.31;1.7;0.079;26;65;3.46;0.62;;red;9.5;medium;bar;EE.UU.
24-09-2022;6.5;0.61;0;2.2;0.095;48;59;3.61;0.7;0.99541;red;11.5;medium;store;EE.UU.
24-09-2022;6.5;0.88;0.03;5.6;0.079;23;47;3.58;0.5;;white;11.2;low;bar;EE.UU.
24-09-2022;7.1;0.66;0;2.4;0.052;6;11;3.35;0.66;;white;12.7;high;store;EE.UU.
25-09-2022;8.2;0.35;0.33;2.4;0.076;11;47;3.27;0.81;;white;11;medium;store;EE.UU.
25-09-2022;5.6;0.915;0;2.1;0.041;17;78;3.68;0.73;0.99346;white;11.4;medium;restaurant;EE.UU.
25-09-2022;10.2;0.4;0.4;2.5;0.068;41;54;3.38;0.86;;white;10.5;medium;bar;EE.UU.
25-09-2022;9.8;0.39;0.43;1.65;0.068;5;11;3.19;0.46;;white;11.4;medium;store;EE.UU.
25-09-2022;8.2;0.35;0.33;2.4;0.076;11;47;3.27;0.81;;white;11;medium;store;EE.UU.
26-09-2022;6.8;0.66;0.07;1.6;0.07;16;61;3.29;0.6;;white;9.3;medium;bar;EE.UU.
26-09-2022;7;0.43;0.3;2;0.085;6;39;3.33;0.46;;red;11.9;medium;restaurant;EE.UU.
26-09-2022;6.6;0.8;0.03;7.8;0.079;6;12;3.52;0.5;0.9963;red;12.2;medium;restaurant;EE.UU.
26-09-2022;7;0.43;0.3;2;0.085;6;39;3.33;0.46;0.99346;red;11.9;medium;restaurant;EE.UU.
26-09-2022;6.7;0.64;0.23;2.1;0.08;11;119;3.36;0.7;;white;10.9;medium;store;EE.UU.
27-09-2022;8.8;0.955;0.05;1.8;0.075;5;19;3.3;0.44;;white;9.6;low;bar;EE.UU.
27-09-2022;9.1;0.4;0.57;4.6;0.08;6;20;3.28;0.57;;white;12.5;medium;store;EE.UU.
27-09-2022;6.7;0.64;0.23;2.1;0.08;11;119;3.36;0.7;0.99538;white;10.9;medium;store;EE.UU.
28-09-2022;6.2;0.43;0.22;1.8;0.078;21;56;3.52;0.6;;red;9.5;medium;restaurant;EE.UU.
28-09-2022;7;0.745;0.12;1.8;0.114;15;64;3.22;0.59;;white;9.5;medium;restaurant;EE.UU.
28-09-2022;6.5;0.885;0;2.3;0.166;6;12;3.56;0.51;;white;10.8;medium;store;EE.UU.
28-09-2022;7.2;0.25;0.37;2.5;0.063;11;41;3.52;0.8;;red;12.4;high;store;EE.UU.
28-09-2022;6.4;0.885;0;2.3;0.166;6;12;3.56;0.51;0.99551;white;10.8;medium;bar;EE.UU.
01-10-2022;7.9;0.58;0.23;2.3;0.076;23;94;3.21;0.58;;white;9.5;medium;store;EE.UU.
01-10-2022;7.7;0.57;0.21;1.5;0.069;4;9;3.16;0.54;;white;9.8;medium;restaurant;EE.UU.
01-10-2022;7.7;0.57;0.21;1.5;0.069;4;9;3.16;0.54;0.99458;white;9.8;medium;bar;EE.UU.
01-10-2022;7.7;0.26;0.26;2;0.052;19;77;3.15;0.79;0.9951;red;10.9;medium;store;EE.UU.
01-10-2022;7.9;0.58;0.23;2.3;0.076;23;94;3.21;0.58;;white;9.5;medium;bar;EE.UU.
02-10-2022;7.9;0.34;0.36;1.9;0.065;5;10;3.27;0.54;;white;11.2;high;restaurant;EE.UU.
02-10-2022;8.6;0.42;0.39;1.8;0.068;6;12;3.35;0.69;;white;11.7;high;store;EE.UU.
02-10-2022;9.9;0.74;0.19;5.8;0.111;33;76;3.14;0.55;0.99878;white;9.4;medium;restaurant;EE.UU.
02-10-2022;7.2;0.36;0.46;2.1;0.074;24;44;3.4;0.85;0.99534;white;11;high;store;EE.UU.
03-10-2022;7.2;0.36;0.46;2.1;0.074;24;44;3.4;0.85;0.99534;white;11;high;bar;EE.UU.
04-10-2022;7.2;0.36;0.46;2.1;0.074;24;44;3.4;0.85;;red;11;high;bar;EE.UU.
04-10-2022;6.8;0.65;0.02;2.1;0.078;8;15;3.35;0.62;;white;10.4;medium;store;EE.UU.
04-10-2022;9.9;0.72;0.55;1.7;0.136;24;52;3.35;0.94;0.99752;white;10;medium;restaurant;EE.UU.
04-10-2022;7.2;0.36;0.46;2.1;0.074;24;44;3.4;0.85;0.99534;white;11;high;restaurant;EE.UU.
04-10-2022;6.2;0.39;0.43;2;0.071;14;24;3.45;0.87;;white;11.2;high;store;EE.UU.
05-10-2022;7.9;0.57;0.31;2;0.079;10;79;3.29;0.69;;red;9.5;medium;restaurant;EE.UU.
05-10-2022;10.2;0.33;0.46;1.9;0.081;6;9;3.1;0.48;;white;10.4;medium;restaurant;EE.UU.
05-10-2022;8.8;0.27;0.46;2.1;0.095;20;29;3.26;0.56;;red;11.3;medium;store;EE.UU.
05-10-2022;6.6;0.44;0.15;2.1;0.076;22;53;3.32;0.62;;red;9.3;medium;bar;EE.UU.
05-10-2022;9.6;0.38;0.42;1.9;0.071;5;13;3.15;0.75;0.99659;white;10.5;medium;bar;EE.UU.
05-10-2022;6.8;0.65;0.02;2.1;0.078;8;15;3.35;0.62;0.99498;white;10.4;medium;bar;EE.UU.
06-10-2022;8.2;0.4;0.31;1.9;0.082;8;24;3.24;0.69;;white;10.6;medium;store;EE.UU.
06-10-2022;8.2;0.34;0.37;1.9;0.057;43;74;3.23;0.81;0.99408;white;12;medium;bar;EE.UU.
08-10-2022;9;0.39;0.4;1.3;0.044;25;50;3.2;0.83;;white;10.9;medium;store;EE.UU.
08-10-2022;10.9;0.32;0.52;1.8;0.132;17;44;3.28;0.77;;red;11.5;medium;bar;EE.UU.
09-10-2022;10.9;0.32;0.52;1.8;0.132;17;44;3.28;0.77;0.99734;white;11.5;medium;store;EE.UU.
09-10-2022;8.1;0.53;0.22;2.2;0.078;33;89;3.26;0.46;0.99678;white;9.6;medium;restaurant;EE.UU.
09-10-2022;10.5;0.36;0.47;2.2;0.074;9;23;3.23;0.76;0.99638;red;12;medium;store;EE.UU.
10-10-2022;9.2;;0.23;2.6;0.091;18;77;3.15;0.51;;white;9.4;medium;store;EE.UU.
10-10-2022;9;0.58;0.25;2;0.104;8;21;3.27;0.72;0.99769;red;9.6;medium;store;EE.UU.
10-10-2022;5.1;0.42;0;1.8;0.044;18;88;3.68;0.73;0.99157;red;13.6;high;store;EE.UU.
10-10-2022;7.5;0.58;0.03;4.1;0.08;27;46;3.02;0.47;;white;9.2;medium;restaurant;EE.UU.
10-10-2022;12.6;0.39;0.49;2.5;0.08;8;20;3.07;0.82;0.9992;red;10.3;medium;store;EE.UU.
11-10-2022;10.2;0.23;0.37;2.2;0.057;14;36;3.23;0.49;;white;9.3;low;restaurant;EE.UU.
11-10-2022;7.7;0.18;0.34;2.7;0.066;15;58;3.37;0.78;0.9947;red;11.8;medium;restaurant;EE.UU.
11-10-2022;7.6;0.43;0.29;2.1;0.075;19;66;3.4;0.64;;red;9.5;medium;bar;EE.UU.
11-10-2022;7.6;0.43;0.29;2.1;0.075;19;66;3.4;0.64;;red;9.5;medium;bar;EE.UU.
11-10-2022;7.8;0.815;0.01;2.6;0.074;48;90;3.38;0.62;0.99621;red;10.8;medium;bar;EE.UU.
12-10-2022;6;0.33;0.32;12.9;0.054;6;113;3.3;0.56;;white;11.5;low;store;EE.UU.
12-10-2022;8.1;0.73;0;2.5;0.081;12;24;3.38;0.46;;white;9.6;low;store;EE.UU.
12-10-2022;7.1;0.75;0.01;2.2;0.059;11;18;3.39;0.4;;red;12.8;medium;bar;EE.UU.
12-10-2022;7.5;0.61;0.2;1.7;0.076;36;60;3.1;0.4;0.99494;white;9.3;medium;restaurant;EE.UU.
12-10-2022;6.5;0.67;0;4.3;0.057;11;20;3.45;0.56;;red;11.8;low;store;EE.UU.
12-10-2022;7.8;0.55;0;1.7;0.07;7;17;3.26;0.64;;white;9.4;medium;restaurant;EE.UU.
12-10-2022;7.1;0.75;0.01;2.2;0.059;11;18;3.39;0.4;;white;12.8;medium;bar;EE.UU.
13-10-2022;7.4;0.74;0.07;1.7;0.086;15;48;3.12;0.48;;white;10;medium;restaurant;EE.UU.
13-10-2022;5.9;0.29;0.25;13.4;0.067;72;160;3.33;0.54;;red;10.3;medium;store;EE.UU.
13-10-2022;8.3;0.56;0.22;2.4;0.082;10;86;3.37;0.62;;white;9.5;medium;bar;EE.UU.
13-10-2022;7.4;0.55;0.19;1.8;0.082;15;34;3.49;0.68;0.99655;white;10.5;medium;bar;EE.UU.
13-10-2022;9.8;0.37;0.39;2.5;0.079;28;65;3.16;0.59;;red;9.8;medium;restaurant;EE.UU.
13-10-2022;9;0.4;0.41;2;0.058;15;40;3.22;0.6;;red;12.2;medium;restaurant;EE.UU.
14-10-2022;7.5;0.58;0.14;2.2;0.077;27;60;3.28;0.59;0.9963;white;9.8;medium;store;EE.UU.
14-10-2022;7.1;0.6;0.01;2.3;0.079;24;37;3.4;0.61;;red;10.9;medium;bar;EE.UU.
14-10-2022;7.4;0.55;0.19;1.8;0.082;15;34;3.49;0.68;0.99655;red;10.5;medium;store;EE.UU.
14-10-2022;6.9;0.41;0.33;2.2;0.081;22;36;3.41;0.75;;white;11.1;medium;store;EE.UU.
14-10-2022;7.9;0.66;0;1.4;0.096;6;13;3.43;0.58;;white;9.5;medium;restaurant;EE.UU.
14-10-2022;7.1;0.6;0.01;2.3;0.079;24;37;3.4;0.61;;red;10.9;medium;bar;EE.UU.
14-10-2022;6.1;0.64;0.02;2.4;0.069;26;46;3.47;0.45;;white;11;medium;restaurant;EE.UU.
14-10-2022;7.1;0.72;0;1.8;0.123;6;14;3.45;0.58;;white;9.8;medium;restaurant;EE.UU.
14-10-2022;7.8;0.7;0.06;1.9;0.079;20;35;3.4;0.69;;red;10.9;medium;store;EE.UU.
14-10-2022;7.5;0.59;0.22;1.8;0.082;43;60;3.1;0.42;;red;9.2;medium;store;EE.UU.
15-10-2022;7;0.58;0.28;4.8;0.085;12;69;3.32;0.7;;red;11;medium;bar;EE.UU.
15-10-2022;6.3;1.02;0;2;0.083;17;24;3.59;0.55;;white;11.2;low;restaurant;EE.UU.
15-10-2022;6.8;;0;2.7;0.123;15;33;3.44;0.63;;red;11.3;medium;store;EE.UU.
15-10-2022;6.8;0.64;0;2.7;0.123;15;33;3.44;0.63;0.99538;white;11.3;medium;bar;EE.UU.
15-10-2022;8.6;0.635;0.68;1.8;0.403;19;56;3.02;1.15;;white;9.3;medium;restaurant;EE.UU.
15-10-2022;9.8;0.45;0.38;2.5;0.081;34;66;3.15;0.58;0.99726;red;9.8;medium;bar;EE.UU.
15-10-2022;8.2;0.78;0;2.2;0.089;13;26;3.37;0.46;0.9978;red;9.6;low;store;EE.UU.
16-10-2022;7.2;0.57;0.05;2.3;0.081;16;36;3.38;0.6;;white;10.3;medium;store;EE.UU.
16-10-2022;7.2;0.57;0.05;2.3;0.081;16;36;3.38;0.6;;white;10.3;medium;bar;EE.UU.
16-10-2022;8.5;0.37;0.32;1.8;0.066;26;51;3.38;0.72;;red;11.8;medium;restaurant;EE.UU.
16-10-2022;10.4;0.43;0.5;2.3;0.068;13;19;3.1;0.87;0.996;white;11.4;medium;restaurant;EE.UU.
17-10-2022;7.5;0.58;0.2;2;0.073;34;44;3.1;0.43;;white;9.3;medium;bar;EE.UU.
17-10-2022;7.3;0.44;0.2;1.6;0.049;24;64;3.38;0.57;;white;11.7;medium;bar;EE.UU.
17-10-2022;5.9;0.46;0;1.9;0.077;25;44;3.5;0.53;;red;11.2;medium;restaurant;EE.UU.
17-10-2022;7.8;0.58;0.13;2.1;0.102;17;36;3.24;0.53;;white;11.2;medium;restaurant;EE.UU.
17-10-2022;5;0.38;0.01;1.6;0.048;26;60;3.7;0.75;;red;14;medium;restaurant;EE.UU.
17-10-2022;5.5;0.49;0.03;1.8;0.044;28;87;3.5;0.82;;white;14;high;bar;EE.UU.
17-10-2022;6.9;0.41;0.31;2;0.079;21;51;3.47;0.55;;white;9.5;medium;store;EE.UU.
18-10-2022;8;0.715;0.22;2.3;0.075;13;81;3.24;0.54;;white;9.5;medium;bar;EE.UU.
18-10-2022;7.1;0.46;0.2;1.9;0.077;28;54;3.37;0.64;;white;10.4;medium;bar;EE.UU.
18-10-2022;8.5;0.4;0.4;6.3;0.05;3;10;3.28;0.56;0.99566;white;12;low;restaurant;EE.UU.
18-10-2022;9.8;0.3;0.39;1.7;0.062;3;9;3.14;0.57;;red;11.5;high;bar;EE.UU.
18-10-2022;7.1;0.46;0.2;1.9;0.077;28;54;3.37;0.64;;red;10.4;medium;store;EE.UU.
18-10-2022;7;0.69;0;1.9;0.114;3;10;3.35;0.6;;red;9.7;medium;bar;EE.UU.
18-10-2022;8;0.715;0.22;2.3;0.075;13;81;3.24;0.54;;white;9.5;medium;restaurant;EE.UU.
19-10-2022;11.3;0.37;0.5;1.8;0.09;20;47;3.15;0.57;0.99734;white;10.5;medium;bar;EE.UU.
19-10-2022;7.9;;0;2;0.084;9;22;3.33;0.68;;red;10.9;medium;restaurant;EE.UU.
19-10-2022;8.7;0.63;0.28;2.7;0.096;17;69;3.26;0.63;;red;10.2;medium;store;EE.UU.
19-10-2022;7;0.42;0.19;2.3;0.071;18;36;3.39;0.56;;red;10.9;medium;restaurant;EE.UU.
20-10-2022;7.1;0.16;0.44;2.5;0.068;17;31;3.35;0.54;;white;12.4;medium;store;EE.UU.
20-10-2022;8;0.6;0.08;2.6;0.056;3;7;3.22;0.37;0.99286;white;13;medium;restaurant;EE.UU.
21-10-2022;7;0.6;0.3;4.5;0.068;20;110;3.3;1.17;;white;10.2;medium;store;EE.UU.
21-10-2022;8.2;0.635;0.1;2.1;0.073;25;60;3.29;0.75;0.99638;white;10.9;medium;store;EE.UU.
21-10-2022;7;0.6;0.3;4.5;0.068;20;110;3.3;1.17;0.99914;red;10.2;medium;bar;EE.UU.
21-10-2022;7.6;0.74;0;1.9;0.1;6;12;3.36;0.59;;white;11;medium;store;EE.UU.
21-10-2022;5.9;0.395;0.13;2.4;0.056;14;28;3.62;0.67;;red;12.4;medium;bar;EE.UU.
22-10-2022;8.2;0.635;0.1;2.1;0.073;25;60;3.29;0.75;;red;10.9;medium;store;EE.UU.
22-10-2022;6.6;0.63;0;4.3;0.093;51;77.5;3.2;0.45;;white;9.5;medium;store;EE.UU.
22-10-2022;7.5;0.755;0;1.9;0.084;6;12;3.34;0.49;;white;9.7;low;store;EE.UU.
22-10-2022;6.6;0.63;0;4.3;0.093;51;77.5;3.2;0.45;;red;9.5;medium;restaurant;EE.UU.
23-10-2022;5.7;0.6;0;1.4;0.063;11;18;3.45;0.56;;red;12.2;medium;restaurant;EE.UU.
23-10-2022;7.2;0.53;0.14;2.1;0.064;15;29;3.35;0.61;;white;12.1;medium;bar;EE.UU.
23-10-2022;5.2;0.645;0;2.15;0.08;15;28;3.78;0.61;0.99444;white;12.5;medium;restaurant;EE.UU.
23-10-2022;6.7;0.86;0.07;2;0.1;20;57;3.6;0.74;;red;11.7;medium;restaurant;EE.UU.
23-10-2022;7.6;1.58;0;2.1;0.137;5;9;3.5;0.4;;red;10.9;low;restaurant;EE.UU.
24-10-2022;8;0.28;0.44;1.8;0.081;28;68;3.36;0.66;;red;11.2;medium;store;EE.UU.
24-10-2022;9.1;0.37;0.32;2.1;0.064;4;15;3.3;0.8;;red;11.2;medium;bar;EE.UU.
25-10-2022;7.6;0.79;0.21;2.3;0.087;21;68;3.12;0.44;;red;9.2;medium;bar;EE.UU.
25-10-2022;9.7;0.69;0.32;2.5;0.088;22;91;3.29;0.62;;white;10.1;medium;restaurant;EE.UU.
25-10-2022;7.5;0.61;0.26;1.9;0.073;24;88;3.3;0.53;0.99612;red;9.8;medium;store;EE.UU.
25-10-2022;6.8;0.68;0.09;3.9;0.068;15;29;3.41;0.52;;white;11.1;low;bar;EE.UU.
25-10-2022;9.7;0.69;0.32;2.5;0.088;22;91;3.29;0.62;;white;10.1;medium;restaurant;EE.UU.
26-10-2022;6.5;0.51;0.15;3;0.064;12;27;3.33;0.59;;red;12.8;medium;bar;EE.UU.
26-10-2022;7;0.36;0.21;2.3;0.086;20;65;3.4;0.54;;red;10.1;medium;bar;EE.UU.
26-10-2022;7.5;0.63;0.27;2;0.083;17;91;3.26;0.58;0.99616;white;9.8;medium;restaurant;EE.UU.
26-10-2022;7;0.36;0.21;2.4;0.086;24;69;3.4;0.53;;red;10.1;medium;store;EE.UU.
26-10-2022;7;0.62;0.1;1.4;0.071;27;63;3.28;0.61;;white;9.2;medium;restaurant;EE.UU.
26-10-2022;7.5;0.61;0.26;1.9;0.073;24;88;3.3;0.53;;white;9.8;medium;bar;EE.UU.
26-10-2022;8;1.18;0.21;1.9;0.083;14;41;3.34;0.47;;white;10.5;medium;bar;EE.UU.
27-10-2022;5.4;0.74;0;1.2;0.041;16;46;4.01;0.59;;white;12.5;medium;restaurant;EE.UU.
27-10-2022;9.9;0.44;0.46;2.2;0.091;10;41;3.18;0.69;;white;11.9;medium;bar;EE.UU.
28-10-2022;7.5;0.63;0.27;2;0.083;17;91;3.26;0.58;;white;9.8;medium;restaurant;EE.UU.
28-10-2022;9.1;0.76;0.68;1.7;0.414;18;64;2.9;1.33;0.99652;red;9.1;medium;restaurant;EE.UU.
28-10-2022;9.7;0.66;0.34;2.6;0.094;12;88;3.26;0.66;;red;10.1;medium;restaurant;EE.UU.
01-11-2022;9.1;0.36;0.39;1.8;0.06;21;55;3.18;0.82;0.99495;red;11;high;bar;EE.UU.
01-11-2022;5;0.74;0;1.2;0.041;16;46;4.01;0.59;;white;12.5;medium;bar;EE.UU.
01-11-2022;9.1;0.34;0.42;1.8;0.058;9;18;3.18;0.55;;white;11.4;medium;restaurant;EE.UU.
02-11-2022;6.7;0.46;0.24;1.7;0.077;18;34;3.39;0.6;;red;10.6;medium;store;EE.UU.
02-11-2022;6.5;0.52;0.11;1.8;0.073;13;38;3.34;0.52;;red;9.3;medium;bar;EE.UU.
02-11-2022;6.7;0.46;0.24;1.7;0.077;18;34;3.39;0.6;;red;10.6;medium;store;EE.UU.
02-11-2022;6.7;;0.24;1.7;0.077;18;34;3.39;0.6;;red;10.6;medium;restaurant;EE.UU.
02-11-2022;6.7;0.46;0.24;1.7;0.077;18;34;3.39;0.6;;red;10.6;medium;restaurant;EE.UU.
03-11-2022;7.2;0.835;0;2;0.166;4;11;3.39;0.52;;red;10;medium;restaurant;EE.UU.
03-11-2022;9.1;0.775;0.22;2.2;0.079;12;48;3.18;0.51;;red;9.6;medium;store;EE.UU.
03-11-2022;8.4;0.39;0.1;1.7;0.075;6;25;3.09;0.43;;red;9.7;medium;store;EE.UU.
03-11-2022;7.8;0.87;0.26;3.8;0.107;31;67;3.26;0.46;;red;9.2;medium;bar;EE.UU.
03-11-2022;7.4;;0.26;2.1;0.083;17;91;3.29;0.56;;white;9.8;medium;bar;EE.UU.
03-11-2022;7.4;0.6;0.26;2.1;0.083;17;91;3.29;0.56;;red;9.8;medium;restaurant;EE.UU.
04-11-2022;6;0.5;0;1.4;0.057;15;26;3.36;0.45;0.99448;white;9.5;medium;store;EE.UU.
04-11-2022;6;0.5;0;1.4;0.057;15;26;3.36;0.45;;white;9.5;medium;restaurant;EE.UU.
04-11-2022;6.6;0.58;0.02;2.4;0.069;19;40;3.38;0.66;0.99387;red;12.6;medium;bar;EE.UU.
04-11-2022;6;0.5;0;1.4;0.057;15;26;3.36;0.45;;white;9.5;medium;bar;EE.UU.
04-11-2022;7.5;0.51;0.02;1.7;0.084;13;31;3.36;0.54;0.99538;white;10.5;medium;store;EE.UU.
05-11-2022;7.5;0.51;0.02;1.7;0.084;13;31;3.36;0.54;;red;10.5;medium;bar;EE.UU.
05-11-2022;6.1;;0.01;2.1;0.056;5;13;3.52;0.56;;red;11.4;medium;restaurant;EE.UU.
05-11-2022;11.5;0.42;0.48;2.6;0.077;8;20;3.09;0.53;0.99852;red;11;medium;bar;EE.UU.
05-11-2022;7.6;0.54;0.02;1.7;0.085;17;31;3.37;0.51;;white;10.4;medium;restaurant;EE.UU.
05-11-2022;7.5;0.51;0.02;1.7;0.084;13;31;3.36;0.54;0.99538;red;10.5;medium;restaurant;EE.UU.
05-11-2022;7.5;0.51;0.02;1.7;0.084;13;31;3.36;0.54;;white;10.5;medium;restaurant;EE.UU.
05-11-2022;8.2;0.44;0.24;2.3;0.063;10;28;3.25;0.53;0.99613;white;10.2;medium;restaurant;EE.UU.
05-11-2022;7.2;0.655;0.03;1.8;0.078;7;12;3.34;0.39;0.99587;white;9.5;medium;bar;EE.UU.
06-11-2022;7.6;0.645;0.03;1.9;;14;57;3.37;0.46;;white;10.3;medium;store;EE.UU.
06-11-2022;6.9;;0;2.8;0.081;21;41;3.41;0.52;;red;10.8;medium;store;EE.UU.
06-11-2022;7.6;0.645;0.03;1.9;0.086;14;57;3.37;0.46;;white;10.3;medium;restaurant;EE.UU.
06-11-2022;9;0.6;0.29;2;0.069;32;73;3.34;0.57;;white;10;medium;bar;EE.UU.
06-11-2022;7.2;0.62;0.01;2.3;0.065;8;46;3.32;0.51;;red;11.8;medium;bar;EE.UU.
06-11-2022;7.2;0.655;0.03;1.8;0.078;7;12;3.34;0.39;;white;9.5;medium;store;EE.UU.
06-11-2022;7.2;0.58;0.03;2.3;0.077;7;28;3.35;0.52;;white;10;medium;restaurant;EE.UU.
07-11-2022;7.3;0.43;0.24;2.5;0.078;27;67;3.6;0.59;;red;11.1;medium;bar;EE.UU.
07-11-2022;7.4;0.64;0.17;5.4;0.168;52;98;3.28;0.5;0.99736;red;9.5;medium;restaurant;EE.UU.
07-11-2022;6.1;;0.25;1.8;0.084;4;28;3.36;0.44;;red;10.1;medium;restaurant;EE.UU.
07-11-2022;6.1;0.32;0.25;1.8;0.086;5;32;3.36;0.44;0.99464;red;10.1;medium;bar;EE.UU.
07-11-2022;11.6;0.475;0.4;1.4;0.091;6;28;3.07;0.65;;red;100.333.333.333.333;medium;restaurant;EE.UU.
08-11-2022;8;0.83;0.27;2;0.08;11;63;3.29;0.48;0.99652;red;9.8;low;bar;EE.UU.
08-11-2022;8.3;0.85;0.14;2.5;0.093;13;54;3.36;0.54;;white;10.1;medium;restaurant;EE.UU.
08-11-2022;11.6;0.475;0.4;1.4;0.091;6;28;3.07;0.65;0.99704;white;100.333.333.333.333;medium;bar;EE.UU.
08-11-2022;9.2;0.54;0.31;2.3;0.112;11;38;3.24;0.56;;white;10.9;medium;store;EE.UU.
09-11-2022;8;0.77;0.32;2.1;0.079;16;74;3.27;0.5;;white;9.8;medium;restaurant;EE.UU.
09-11-2022;7.3;0.74;0.08;1.7;0.094;10;45;3.24;0.5;;white;9.8;medium;store;EE.UU.
09-11-2022;6.9;0.54;0.3;2.2;0.088;9;105;3.25;1.18;;red;10.5;medium;store;EE.UU.
09-11-2022;7.2;0.605;0.02;1.9;0.096;10;31;3.46;0.53;;white;11.8;medium;store;EE.UU.
09-11-2022;7.8;0.5;0.09;2.2;0.115;10;42;3.18;0.62;;white;9.5;medium;bar;EE.UU.
10-11-2022;6.6;0.61;0;1.6;0.069;4;8;3.33;0.37;;white;10.4;low;restaurant;EE.UU.
10-11-2022;8.7;0.78;0.51;1.7;0.415;12;66;3;1.17;;red;9.2;medium;bar;EE.UU.
10-11-2022;8.7;0.78;0.51;1.7;0.415;12;66;3;1.17;0.99623;red;9.2;medium;store;EE.UU.
10-11-2022;7.5;0.58;0.56;3.1;0.153;5;14;3.21;1.03;;red;11.6;medium;store;EE.UU.
11-11-2022;7.2;0.45;0.15;2;0.078;10;28;3.29;0.51;;red;9.9;medium;restaurant;EE.UU.
11-11-2022;7.5;0.57;0.02;2.6;0.077;11;35;3.36;0.62;;red;10.8;medium;restaurant;EE.UU.
11-11-2022;7.2;0.56;0.26;2;0.083;13;100;3.26;0.52;;red;9.9;medium;restaurant;EE.UU.
11-11-2022;5.2;0.49;0.26;2.3;0.09;23;74;3.71;0.62;;red;12.2;medium;store;EE.UU.
11-11-2022;8.2;0.885;0.2;1.4;0.086;7;31;3.11;0.46;;white;10;medium;store;EE.UU.
11-11-2022;7.5;0.57;0.02;2.6;0.077;11;35;3.36;0.62;;red;10.8;medium;restaurant;EE.UU.
11-11-2022;6.8;0.815;0;1.2;0.267;16;29;3.32;0.51;;white;9.8;low;restaurant;EE.UU.
11-11-2022;7.7;;0.27;3.8;0.11;34;89;3.24;0.45;;red;9.3;medium;store;EE.UU.
12-11-2022;6.8;0.83;0.09;1.8;0.074;4;25;3.38;0.45;;white;9.6;medium;bar;EE.UU.
12-11-2022;8;0.6;0.22;2.1;0.08;25;105;3.3;0.49;;red;9.9;medium;restaurant;EE.UU.
12-11-2022;7.1;0.755;0.15;1.8;0.107;20;84;3.19;0.5;;white;9.5;medium;restaurant;EE.UU.
12-11-2022;8;0.6;0.22;2.1;0.08;25;105;3.3;0.49;;white;9.9;medium;store;EE.UU.
13-11-2022;6.7;0.48;0.02;2.2;0.08;36;111;3.1;0.53;0.99524;red;9.7;medium;store;EE.UU.
13-11-2022;8;0.81;0.25;3.4;0.076;34;85;3.19;0.42;;white;9.2;medium;restaurant;EE.UU.
13-11-2022;7.4;0.64;0.07;1.8;0.1;8;23;3.3;0.58;;red;9.6;medium;bar;EE.UU.
13-11-2022;6.6;0.64;0.31;6.1;0.083;7;49;3.35;0.68;0.99718;red;10.3;medium;store;EE.UU.
13-11-2022;7.4;0.64;0.07;1.8;0.1;8;23;3.3;0.58;;white;9.6;medium;bar;EE.UU.
14-11-2022;8;;0.22;2.4;0.094;5;33;3.37;0.58;;red;11;medium;store;EE.UU.
14-11-2022;6;0.49;0;2.3;0.068;15;33;3.58;0.59;0.99292;red;12.5;medium;bar;EE.UU.
14-11-2022;8;0.52;0.25;2;0.078;19;59;3.3;0.48;;red;10.2;medium;store;EE.UU.
14-11-2022;7.1;0.62;0.06;1.3;0.07;5;12;3.17;0.48;0.9942;red;9.8;medium;restaurant;EE.UU.
14-11-2022;6.4;0.57;0.14;3.9;0.07;27;73;3.32;0.48;0.99669;red;9.2;medium;bar;EE.UU.
15-11-2022;7;0.6;0.12;2.2;0.083;13;28;3.52;0.62;;white;10.2;high;restaurant;EE.UU.
15-11-2022;7.3;0.59;0.26;2;0.08;17;104;3.28;0.52;;red;9.9;medium;bar;EE.UU.
15-11-2022;8.7;0.675;0.1;1.6;0.09;4;11;3.31;0.65;0.99745;white;9.55;medium;store;EE.UU.
15-11-2022;8.6;0.685;0.1;1.6;0.092;3;12;3.31;0.65;;white;9.55;medium;store;EE.UU.
15-11-2022;7.2;0.67;0;2.2;0.068;10;24;3.42;0.72;;red;11.1;medium;store;EE.UU.
16-11-2022;7.7;0.28;0.3;2;0.062;18;34;3.28;0.9;;red;11.3;high;store;EE.UU.
16-11-2022;6;0.51;0;2.1;0.064;40;54;3.54;0.93;;white;10.7;medium;bar;EE.UU.
16-11-2022;8;0.5;0.39;2.6;0.082;12;46;3.43;0.62;;white;10.7;medium;store;EE.UU.
16-11-2022;7.9;0.69;0.21;2.1;0.08;33;141;3.25;0.51;0.9962;red;9.9;medium;restaurant;EE.UU.
16-11-2022;8.2;0.24;0.34;5.1;0.062;8;22;3.22;0.94;;red;10.9;medium;store;EE.UU.
16-11-2022;7.6;0.3;0.42;2;0.052;6;24;3.44;0.82;;red;11.9;medium;bar;EE.UU.
16-11-2022;7.9;0.69;0.21;2.1;0.08;33;141;3.25;0.51;;red;9.9;medium;store;EE.UU.
